21701.0,131,50,32,158,50,32,158,924.0
21701.0,131,50,32,138,50,32,138,55.0
21701.0,131,50,42,150,50,42,150,87.0
21701.0,131,50,42,57,50,42,57,1225.0
21701.0,131,50,42,11,50,42,11,10.0
21701.0,131,50,74,74,50,74,74,1112.0
21701.0,131,50,111,54,50,111,54,87.0
21701.0,131,50,111,44,50,111,44,477.0
21701.0,131,50,111,149,50,111,149,212.0
21701.0,131,50,111,113,50,111,113,158.0
21701.0,131,50,143,18,50,143,18,495.0
21701.0,131,50,143,107,50,143,107,914.0
21701.0,131,50,143,55,50,143,55,804.0
21701.0,131,50,143,122,50,143,122,223.0
21701.0,131,50,143,144,50,143,144,432.0
21701.0,132,50,161,164,50,161,164,10.0
21701.0,131,50,161,72,50,161,72,83.0
21701.0,131,50,161,164,50,161,164,2090.0
21701.0,131,84,84,6,84,84,6,97.0
21701.0,131,84,84,99,84,84,99,702.0
21701.0,131,84,84,24,84,84,24,1394.0
21701.0,131,84,84,119,84,84,119,186.0
21701.0,131,84,84,34,84,84,34,200.0
21701.0,132,84,84,24,84,84,24,17.0
21701.0,131,84,84,46,84,84,46,48.0
21701.0,131,84,84,36,84,84,36,233.0
21701.0,131,84,84,123,84,84,123,10.0
21701.0,131,84,84,47,84,84,47,10.0
21701.0,131,165,73,73,165,73,73,243.0
21701.0,131,165,167,165,165,167,165,43195.0
21701.0,132,165,167,165,165,167,165,733.0
21731.0,131,5,8,94,5,8,94,911.0
21731.0,131,5,8,169,5,8,169,147.0
21731.0,131,5,8,137,5,8,137,937.0
21731.0,131,5,8,154,5,8,154,373.0
21731.0,131,5,8,28,5,8,28,64.0
21731.0,131,5,8,120,5,8,120,871.0
21731.0,131,5,8,70,5,8,70,725.0
21731.0,131,5,10,108,5,10,108,174.0
21731.0,132,5,10,9,5,10,9,24.0
21731.0,131,5,10,9,5,10,9,1288.0
21731.0,131,5,59,151,5,59,151,452.0
21731.0,131,5,59,66,5,59,66,321.0
21731.0,131,5,69,145,5,69,145,89.0
21731.0,131,5,69,69,5,69,69,10697.0
21731.0,131,5,69,15,5,69,15,118.0
21731.0,132,5,69,69,5,69,69,248.0
21731.0,131,5,77,77,5,77,77,367.0
21731.0,131,5,142,142,5,142,142,675.0
21731.0,131,30,30,30,30,30,30,2151.0
21731.0,132,30,30,30,30,30,30,96.0
21731.0,131,50,32,170,50,32,170,13.0
21731.0,131,50,32,135,50,32,135,11.0
21731.0,131,50,32,127,50,32,127,413.0
21731.0,131,50,32,162,50,32,162,23.0
21731.0,131,50,32,52,50,32,52,110.0
21731.0,131,50,32,48,50,32,48,63.0
21731.0,131,50,32,163,50,32,163,366.0
21731.0,131,50,32,126,50,32,126,88.0
21731.0,131,50,32,41,50,32,41,55.0
21731.0,132,50,32,158,50,32,158,0.0
21731.0,131,50,32,17,50,32,17,13.0
21731.0,131,50,32,40,50,32,40,24.0
21731.0,131,50,32,171,50,32,171,22.0
21731.0,131,50,32,115,50,32,115,269.0
21731.0,131,50,32,67,50,32,67,10.0
21731.0,131,50,32,157,50,32,157,44.0
21731.0,131,50,32,110,50,32,110,75.0
21731.0,131,50,32,121,50,32,121,431.0
21731.0,131,50,32,80,50,32,80,133.0
21731.0,131,50,32,79,50,32,79,12.0
21731.0,131,50,32,114,50,32,114,11.0
21731.0,132,50,32,141,50,32,141,0.0
21731.0,131,50,32,141,50,32,141,803.0
21731.0,131,50,32,133,50,32,133,228.0
21731.0,131,50,32,60,50,32,60,52.0
21731.0,131,50,32,29,50,32,29,50.0
21731.0,131,50,32,38,50,32,38,10.0
21731.0,131,50,32,125,50,32,125,10.0
21731.0,131,50,32,7,50,32,7,19.0
21731.0,131,50,32,58,50,32,58,17.0
21731.0,131,50,32,102,50,32,102,93.0
21731.0,131,50,32,71,50,32,71,11.0
21731.0,132,50,32,121,50,32,121,15.0
21731.0,132,50,32,48,50,32,48,0.0
21731.0,131,50,32,138,50,32,138,10.0
21731.0,131,50,32,2,50,32,2,82.0
21731.0,131,50,32,134,50,32,134,44.0
21731.0,131,50,32,153,50,32,153,63.0
21731.0,131,50,32,158,50,32,158,1327.0
21731.0,131,50,42,57,50,42,57,1380.0
21731.0,131,50,42,11,50,42,11,35.0
21731.0,132,50,42,57,50,42,57,12.0
21731.0,131,50,42,150,50,42,150,100.0
21731.0,131,50,74,74,50,74,74,1031.0
21731.0,131,50,111,89,50,111,89,11.0
21731.0,131,50,111,113,50,111,113,69.0
21731.0,131,50,111,149,50,111,149,63.0
21731.0,131,50,111,44,50,111,44,404.0
21731.0,131,50,111,85,50,111,85,26.0
21731.0,131,50,111,54,50,111,54,37.0
21731.0,131,50,143,144,50,143,144,315.0
21731.0,132,50,143,55,50,143,55,13.0
21731.0,131,50,143,107,50,143,107,705.0
21731.0,131,50,143,55,50,143,55,999.0
21731.0,132,50,143,107,50,143,107,10.0
21731.0,131,50,143,90,50,143,90,12.0
21731.0,131,50,143,18,50,143,18,256.0
21731.0,131,50,143,122,50,143,122,248.0
21731.0,132,50,161,164,50,161,164,11.0
21731.0,132,50,161,72,50,161,72,14.0
21731.0,131,50,161,164,50,161,164,2170.0
21731.0,131,50,161,72,50,161,72,114.0
21731.0,131,84,84,6,84,84,6,146.0
21731.0,131,84,84,119,84,84,119,30.0
21731.0,132,84,84,24,84,84,24,0.0
21731.0,131,84,84,34,84,84,34,94.0
21731.0,131,84,84,37,84,84,37,14.0
21731.0,131,84,84,46,84,84,46,10.0
21731.0,131,84,84,24,84,84,24,1144.0
21731.0,131,84,84,36,84,84,36,145.0
21731.0,131,84,84,47,84,84,47,15.0
21731.0,131,84,84,99,84,84,99,638.0
21731.0,131,165,73,73,165,73,73,232.0
21731.0,132,165,167,165,165,167,165,2209.0
21731.0,131,165,167,165,165,167,165,43756.0
21762.0,132,5,8,137,5,8,137,11.0
21762.0,131,5,8,169,5,8,169,333.0
21762.0,131,5,8,120,5,8,120,692.0
21762.0,131,5,8,154,5,8,154,398.0
21762.0,131,5,8,137,5,8,137,1134.0
21762.0,131,5,8,70,5,8,70,448.0
21762.0,131,5,8,94,5,8,94,753.0
21762.0,131,5,8,28,5,8,28,31.0
21762.0,132,5,10,9,5,10,9,68.0
21762.0,132,5,10,108,5,10,108,21.0
21762.0,131,5,10,108,5,10,108,264.0
21762.0,131,5,10,9,5,10,9,1613.0
21762.0,131,5,59,151,5,59,151,458.0
21762.0,131,5,59,35,5,59,35,34.0
21762.0,131,5,59,66,5,59,66,252.0
21762.0,132,5,59,151,5,59,151,0.0
21762.0,132,5,69,69,5,69,69,489.0
21762.0,131,5,69,69,5,69,69,9505.0
21762.0,131,5,69,15,5,69,15,105.0
21762.0,131,5,69,145,5,69,145,35.0
21762.0,131,5,77,77,5,77,77,283.0
21762.0,131,5,142,142,5,142,142,487.0
21762.0,132,5,142,142,5,142,142,11.0
21762.0,132,30,30,30,30,30,30,51.0
21762.0,131,30,30,30,30,30,30,1974.0
21762.0,131,50,32,171,50,32,171,22.0
21762.0,131,50,32,103,50,32,103,24.0
21762.0,132,50,32,115,50,32,115,0.0
21762.0,132,50,32,141,50,32,141,0.0
21762.0,131,50,32,115,50,32,115,271.0
21762.0,131,50,32,127,50,32,127,280.0
21762.0,131,50,32,133,50,32,133,106.0
21762.0,131,50,32,80,50,32,80,90.0
21762.0,131,50,32,135,50,32,135,41.0
21762.0,131,50,32,110,50,32,110,111.0
21762.0,131,50,32,121,50,32,121,370.0
21762.0,131,50,32,29,50,32,29,12.0
21762.0,131,50,32,134,50,32,134,12.0
21762.0,131,50,32,158,50,32,158,848.0
21762.0,131,50,32,141,50,32,141,791.0
21762.0,131,50,32,52,50,32,52,156.0
21762.0,131,50,32,12,50,32,12,13.0
21762.0,131,50,32,78,50,32,78,31.0
21762.0,131,50,32,4,50,32,4,50.0
21762.0,131,50,32,41,50,32,41,33.0
21762.0,131,50,32,48,50,32,48,10.0
21762.0,131,50,32,17,50,32,17,11.0
21762.0,131,50,32,60,50,32,60,26.0
21762.0,131,50,32,38,50,32,38,31.0
21762.0,131,50,32,163,50,32,163,266.0
21762.0,131,50,32,102,50,32,102,36.0
21762.0,131,50,32,126,50,32,126,22.0
21762.0,131,50,32,114,50,32,114,10.0
21762.0,132,50,32,127,50,32,127,10.0
21762.0,132,50,32,58,50,32,58,10.0
21762.0,132,50,42,57,50,42,57,10.0
21762.0,131,50,42,11,50,42,11,47.0
21762.0,131,50,42,150,50,42,150,55.0
21762.0,131,50,42,57,50,42,57,929.0
21762.0,131,50,74,74,50,74,74,481.0
21762.0,132,50,111,149,50,111,149,12.0
21762.0,131,50,111,51,50,111,51,12.0
21762.0,131,50,111,149,50,111,149,119.0
21762.0,131,50,111,54,50,111,54,112.0
21762.0,131,50,111,113,50,111,113,165.0
21762.0,131,50,111,44,50,111,44,482.0
21762.0,132,50,143,107,50,143,107,17.0
21762.0,132,50,143,55,50,143,55,10.0
21762.0,131,50,143,122,50,143,122,98.0
21762.0,131,50,143,107,50,143,107,640.0
21762.0,131,50,143,18,50,143,18,190.0
21762.0,131,50,143,55,50,143,55,595.0
21762.0,131,50,143,144,50,143,144,240.0
21762.0,132,50,143,144,50,143,144,0.0
21762.0,131,50,161,72,50,161,72,55.0
21762.0,131,50,161,164,50,161,164,1875.0
21762.0,132,50,161,164,50,161,164,25.0
21762.0,132,50,161,72,50,161,72,0.0
21762.0,131,84,84,119,84,84,119,70.0
21762.0,131,84,84,37,84,84,37,10.0
21762.0,131,84,84,6,84,84,6,159.0
21762.0,131,84,84,36,84,84,36,236.0
21762.0,131,84,84,34,84,84,34,33.0
21762.0,131,84,84,99,84,84,99,735.0
21762.0,131,84,84,76,84,84,76,10.0
21762.0,131,84,84,24,84,84,24,1100.0
21762.0,132,84,84,24,84,84,24,11.0
21762.0,132,84,84,34,84,84,34,11.0
21762.0,131,165,73,73,165,73,73,70.0
21762.0,132,165,167,165,165,167,165,2805.0
21762.0,131,165,167,165,165,167,165,29433.0
21793.0,132,5,8,70,5,8,70,0.0
21793.0,132,5,8,137,5,8,137,10.0
21793.0,131,5,8,120,5,8,120,857.0
21793.0,131,5,8,94,5,8,94,830.0
21793.0,131,5,8,169,5,8,169,71.0
21793.0,131,5,8,137,5,8,137,855.0
21793.0,131,5,8,154,5,8,154,233.0
21793.0,131,5,8,70,5,8,70,552.0
21793.0,132,5,10,9,5,10,9,33.0
21793.0,131,5,10,9,5,10,9,1622.0
21793.0,131,5,10,108,5,10,108,176.0
21793.0,131,5,59,151,5,59,151,520.0
21793.0,132,5,59,66,5,59,66,37.0
21793.0,131,5,59,35,5,59,35,18.0
21793.0,131,5,59,66,5,59,66,397.0
21793.0,132,5,69,69,5,69,69,905.0
21793.0,131,5,69,106,5,69,106,10.0
21793.0,131,5,69,145,5,69,145,12.0
21793.0,131,5,69,69,5,69,69,8589.0
21793.0,131,5,69,15,5,69,15,173.0
21793.0,132,5,77,77,5,77,77,12.0
21793.0,131,5,77,77,5,77,77,374.0
21793.0,131,5,142,142,5,142,142,415.0
21793.0,132,30,30,30,30,30,30,253.0
21793.0,131,30,30,30,30,30,30,3114.0
21793.0,132,50,32,48,50,32,48,13.0
21793.0,132,50,32,158,50,32,158,0.0
21793.0,132,50,32,127,50,32,127,12.0
21793.0,132,50,32,41,50,32,41,10.0
21793.0,132,50,32,141,50,32,141,0.0
21793.0,132,50,32,121,50,32,121,0.0
21793.0,132,50,32,52,50,32,52,16.0
21793.0,131,50,32,153,50,32,153,12.0
21793.0,131,50,32,146,50,32,146,28.0
21793.0,131,50,32,127,50,32,127,358.0
21793.0,131,50,32,157,50,32,157,19.0
21793.0,131,50,32,138,50,32,138,26.0
21793.0,131,50,32,124,50,32,124,23.0
21793.0,131,50,32,102,50,32,102,44.0
21793.0,131,50,32,163,50,32,163,314.0
21793.0,131,50,32,110,50,32,110,35.0
21793.0,131,50,32,126,50,32,126,43.0
21793.0,131,50,32,158,50,32,158,755.0
21793.0,131,50,32,121,50,32,121,626.0
21793.0,131,50,32,135,50,32,135,90.0
21793.0,131,50,32,128,50,32,128,0.0
21793.0,131,50,32,162,50,32,162,26.0
21793.0,131,50,32,141,50,32,141,991.0
21793.0,131,50,32,115,50,32,115,251.0
21793.0,131,50,32,7,50,32,7,80.0
21793.0,131,50,32,133,50,32,133,284.0
21793.0,131,50,32,41,50,32,41,25.0
21793.0,131,50,32,48,50,32,48,33.0
21793.0,131,50,32,67,50,32,67,14.0
21793.0,131,50,32,52,50,32,52,142.0
21793.0,131,50,32,58,50,32,58,21.0
21793.0,131,50,32,26,50,32,26,12.0
21793.0,131,50,32,29,50,32,29,12.0
21793.0,131,50,32,40,50,32,40,12.0
21793.0,131,50,32,4,50,32,4,29.0
21793.0,131,50,32,2,50,32,2,38.0
21793.0,131,50,32,78,50,32,78,12.0
21793.0,131,50,32,27,50,32,27,29.0
21793.0,131,50,32,80,50,32,80,46.0
21793.0,131,50,32,60,50,32,60,30.0
21793.0,132,50,42,57,50,42,57,53.0
21793.0,132,50,42,150,50,42,150,0.0
21793.0,131,50,42,150,50,42,150,155.0
21793.0,131,50,42,11,50,42,11,31.0
21793.0,131,50,42,57,50,42,57,1240.0
21793.0,132,50,74,74,50,74,74,0.0
21793.0,131,50,74,74,50,74,74,751.0
21793.0,132,50,111,44,50,111,44,33.0
21793.0,131,50,111,85,50,111,85,35.0
21793.0,131,50,111,149,50,111,149,243.0
21793.0,131,50,111,44,50,111,44,458.0
21793.0,131,50,111,54,50,111,54,62.0
21793.0,131,50,111,113,50,111,113,192.0
21793.0,132,50,143,107,50,143,107,33.0
21793.0,132,50,143,144,50,143,144,12.0
21793.0,132,50,143,55,50,143,55,42.0
21793.0,131,50,143,144,50,143,144,417.0
21793.0,131,50,143,107,50,143,107,760.0
21793.0,131,50,143,55,50,143,55,977.0
21793.0,131,50,143,18,50,143,18,235.0
21793.0,131,50,143,122,50,143,122,196.0
21793.0,131,50,161,72,50,161,72,86.0
21793.0,131,50,161,164,50,161,164,2221.0
21793.0,132,50,161,164,50,161,164,141.0
21793.0,131,84,84,36,84,84,36,251.0
21793.0,131,84,84,119,84,84,119,22.0
21793.0,132,84,84,99,84,84,99,0.0
21793.0,131,84,84,24,84,84,24,922.0
21793.0,132,84,84,24,84,84,24,12.0
21793.0,131,84,84,166,84,84,166,18.0
21793.0,131,84,84,34,84,84,34,30.0
21793.0,131,84,84,6,84,84,6,163.0
21793.0,131,84,84,21,84,84,21,10.0
21793.0,131,84,84,99,84,84,99,665.0
21793.0,131,84,84,46,84,84,46,22.0
21793.0,131,165,73,73,165,73,73,70.0
21793.0,132,165,167,165,165,167,165,4358.0
21793.0,131,165,167,165,165,167,165,25151.0
21823.0,132,5,8,120,5,8,120,0.0
21823.0,132,5,8,169,5,8,169,0.0
21823.0,132,5,8,154,5,8,154,0.0
21823.0,131,5,8,154,5,8,154,381.0
21823.0,131,5,8,70,5,8,70,586.0
21823.0,131,5,8,94,5,8,94,853.0
21823.0,131,5,8,137,5,8,137,839.0
21823.0,131,5,8,120,5,8,120,788.0
21823.0,131,5,8,169,5,8,169,124.0
21823.0,132,5,10,9,5,10,9,85.0
21823.0,131,5,10,108,5,10,108,95.0
21823.0,131,5,10,9,5,10,9,1885.0
21823.0,132,5,59,66,5,59,66,0.0
21823.0,132,5,59,151,5,59,151,11.0
21823.0,131,5,59,151,5,59,151,472.0
21823.0,131,5,59,66,5,59,66,436.0
21823.0,132,5,69,69,5,69,69,1024.0
21823.0,131,5,69,69,5,69,69,8010.0
21823.0,131,5,69,15,5,69,15,49.0
21823.0,131,5,69,145,5,69,145,15.0
21823.0,131,5,77,77,5,77,77,504.0
21823.0,132,5,142,142,5,142,142,10.0
21823.0,131,5,142,142,5,142,142,436.0
21823.0,132,30,30,30,30,30,30,299.0
21823.0,131,30,30,30,30,30,30,2701.0
21823.0,132,50,32,158,50,32,158,0.0
21823.0,131,50,32,126,50,32,126,11.0
21823.0,132,50,32,121,50,32,121,27.0
21823.0,132,50,32,141,50,32,141,11.0
21823.0,132,50,32,127,50,32,127,20.0
21823.0,131,50,32,67,50,32,67,40.0
21823.0,131,50,32,133,50,32,133,494.0
21823.0,131,50,32,127,50,32,127,856.0
21823.0,131,50,32,163,50,32,163,364.0
21823.0,131,50,32,162,50,32,162,99.0
21823.0,131,50,32,171,50,32,171,35.0
21823.0,131,50,32,128,50,32,128,41.0
21823.0,131,50,32,157,50,32,157,40.0
21823.0,131,50,32,160,50,32,160,17.0
21823.0,131,50,32,141,50,32,141,853.0
21823.0,131,50,32,88,50,32,88,56.0
21823.0,131,50,32,114,50,32,114,10.0
21823.0,131,50,32,105,50,32,105,16.0
21823.0,131,50,32,52,50,32,52,93.0
21823.0,131,50,32,135,50,32,135,15.0
21823.0,131,50,32,121,50,32,121,403.0
21823.0,131,50,32,58,50,32,58,11.0
21823.0,131,50,32,60,50,32,60,83.0
21823.0,131,50,32,2,50,32,2,10.0
21823.0,131,50,32,40,50,32,40,11.0
21823.0,131,50,32,48,50,32,48,146.0
21823.0,131,50,32,75,50,32,75,21.0
21823.0,131,50,32,14,50,32,14,22.0
21823.0,131,50,32,158,50,32,158,1023.0
21823.0,131,50,32,110,50,32,110,75.0
21823.0,131,50,32,80,50,32,80,191.0
21823.0,131,50,32,81,50,32,81,10.0
21823.0,131,50,32,102,50,32,102,66.0
21823.0,131,50,32,115,50,32,115,272.0
21823.0,131,50,32,0,50,32,0,10.0
21823.0,131,50,32,41,50,32,41,52.0
21823.0,132,50,42,150,50,42,150,0.0
21823.0,131,50,42,150,50,42,150,259.0
21823.0,132,50,42,57,50,42,57,22.0
21823.0,131,50,42,11,50,42,11,78.0
21823.0,131,50,42,57,50,42,57,1532.0
21823.0,132,50,74,74,50,74,74,0.0
21823.0,131,50,74,74,50,74,74,1279.0
21823.0,132,50,111,149,50,111,149,0.0
21823.0,131,50,111,54,50,111,54,225.0
21823.0,131,50,111,149,50,111,149,496.0
21823.0,131,50,111,89,50,111,89,11.0
21823.0,131,50,111,85,50,111,85,20.0
21823.0,131,50,111,113,50,111,113,104.0
21823.0,131,50,111,44,50,111,44,490.0
21823.0,132,50,143,122,50,143,122,0.0
21823.0,132,50,143,144,50,143,144,0.0
21823.0,132,50,143,107,50,143,107,24.0
21823.0,132,50,143,55,50,143,55,61.0
21823.0,131,50,143,144,50,143,144,389.0
21823.0,131,50,143,18,50,143,18,368.0
21823.0,131,50,143,107,50,143,107,1045.0
21823.0,131,50,143,122,50,143,122,472.0
21823.0,131,50,143,90,50,143,90,10.0
21823.0,131,50,143,55,50,143,55,1214.0
21823.0,132,50,161,72,50,161,72,0.0
21823.0,132,50,161,164,50,161,164,227.0
21823.0,131,50,161,72,50,161,72,147.0
21823.0,131,50,161,164,50,161,164,2379.0
21823.0,131,84,84,36,84,84,36,94.0
21823.0,132,84,84,24,84,84,24,37.0
21823.0,131,84,84,119,84,84,119,132.0
21823.0,131,84,84,6,84,84,6,140.0
21823.0,131,84,84,34,84,84,34,64.0
21823.0,131,84,84,47,84,84,47,14.0
21823.0,131,84,84,123,84,84,123,10.0
21823.0,132,84,84,119,84,84,119,0.0
21823.0,131,84,84,37,84,84,37,22.0
21823.0,131,84,84,99,84,84,99,575.0
21823.0,131,84,84,24,84,84,24,917.0
21823.0,131,84,84,46,84,84,46,14.0
21823.0,131,165,73,73,165,73,73,101.0
21823.0,132,165,167,165,165,167,165,4874.0
21823.0,131,165,167,165,165,167,165,22597.0
21854.0,131,5,8,70,5,8,70,671.0
21854.0,131,5,8,169,5,8,169,49.0
21854.0,131,5,8,94,5,8,94,1192.0
21854.0,131,5,8,120,5,8,120,616.0
21854.0,131,5,8,137,5,8,137,1136.0
21854.0,131,5,8,154,5,8,154,276.0
21854.0,132,5,8,137,5,8,137,10.0
21854.0,132,5,8,169,5,8,169,0.0
21854.0,132,5,8,94,5,8,94,0.0
21854.0,131,5,10,108,5,10,108,86.0
21854.0,131,5,10,9,5,10,9,1157.0
21854.0,132,5,10,9,5,10,9,96.0
21854.0,132,5,10,108,5,10,108,15.0
21854.0,131,5,59,151,5,59,151,547.0
21854.0,131,5,59,66,5,59,66,321.0
21854.0,132,5,59,66,5,59,66,0.0
21854.0,132,5,59,151,5,59,151,10.0
21854.0,131,5,69,145,5,69,145,13.0
21854.0,131,5,69,69,5,69,69,9540.0
21854.0,131,5,69,15,5,69,15,105.0
21854.0,132,5,69,69,5,69,69,1428.0
21854.0,131,5,77,77,5,77,77,360.0
21854.0,132,5,77,77,5,77,77,11.0
21854.0,131,5,142,142,5,142,142,390.0
21854.0,132,5,142,142,5,142,142,0.0
21854.0,131,30,30,30,30,30,30,2882.0
21854.0,132,30,30,30,30,30,30,632.0
21854.0,131,50,32,159,50,32,159,21.0
21854.0,131,50,32,157,50,32,157,15.0
21854.0,131,50,32,48,50,32,48,117.0
21854.0,131,50,32,12,50,32,12,38.0
21854.0,131,50,32,162,50,32,162,102.0
21854.0,131,50,32,135,50,32,135,13.0
21854.0,131,50,32,60,50,32,60,50.0
21854.0,131,50,32,153,50,32,153,41.0
21854.0,131,50,32,133,50,32,133,349.0
21854.0,131,50,32,58,50,32,58,19.0
21854.0,131,50,32,121,50,32,121,626.0
21854.0,131,50,32,78,50,32,78,13.0
21854.0,131,50,32,79,50,32,79,17.0
21854.0,131,50,32,23,50,32,23,25.0
21854.0,131,50,32,2,50,32,2,11.0
21854.0,131,50,32,92,50,32,92,25.0
21854.0,131,50,32,75,50,32,75,12.0
21854.0,131,50,32,115,50,32,115,325.0
21854.0,131,50,32,67,50,32,67,36.0
21854.0,131,50,32,71,50,32,71,65.0
21854.0,131,50,32,7,50,32,7,21.0
21854.0,131,50,32,52,50,32,52,119.0
21854.0,131,50,32,141,50,32,141,797.0
21854.0,131,50,32,80,50,32,80,79.0
21854.0,131,50,32,41,50,32,41,175.0
21854.0,131,50,32,38,50,32,38,15.0
21854.0,131,50,32,124,50,32,124,10.0
21854.0,131,50,32,40,50,32,40,14.0
21854.0,131,50,32,22,50,32,22,17.0
21854.0,131,50,32,102,50,32,102,119.0
21854.0,132,50,32,158,50,32,158,40.0
21854.0,132,50,32,52,50,32,52,0.0
21854.0,132,50,32,133,50,32,133,10.0
21854.0,132,50,32,127,50,32,127,0.0
21854.0,132,50,32,121,50,32,121,11.0
21854.0,132,50,32,141,50,32,141,10.0
21854.0,132,50,32,41,50,32,41,0.0
21854.0,132,50,32,126,50,32,126,0.0
21854.0,131,50,32,114,50,32,114,18.0
21854.0,132,50,32,110,50,32,110,0.0
21854.0,131,50,32,170,50,32,170,14.0
21854.0,131,50,32,163,50,32,163,391.0
21854.0,131,50,32,138,50,32,138,105.0
21854.0,131,50,32,171,50,32,171,46.0
21854.0,131,50,32,158,50,32,158,1187.0
21854.0,131,50,32,110,50,32,110,203.0
21854.0,131,50,32,127,50,32,127,472.0
21854.0,131,50,32,126,50,32,126,20.0
21854.0,131,50,42,57,50,42,57,1703.0
21854.0,132,50,42,57,50,42,57,204.0
21854.0,132,50,42,150,50,42,150,0.0
21854.0,131,50,42,150,50,42,150,175.0
21854.0,131,50,42,11,50,42,11,146.0
21854.0,132,50,74,74,50,74,74,27.0
21854.0,131,50,74,74,50,74,74,870.0
21854.0,132,50,111,149,50,111,149,0.0
21854.0,132,50,111,44,50,111,44,12.0
21854.0,131,50,111,44,50,111,44,388.0
21854.0,131,50,111,113,50,111,113,100.0
21854.0,131,50,111,54,50,111,54,216.0
21854.0,131,50,111,89,50,111,89,16.0
21854.0,131,50,111,149,50,111,149,348.0
21854.0,131,50,111,85,50,111,85,23.0
21854.0,131,50,143,144,50,143,144,434.0
21854.0,132,50,143,107,50,143,107,36.0
21854.0,132,50,143,122,50,143,122,20.0
21854.0,132,50,143,55,50,143,55,131.0
21854.0,132,50,143,18,50,143,18,0.0
21854.0,131,50,143,122,50,143,122,449.0
21854.0,131,50,143,55,50,143,55,1111.0
21854.0,132,50,143,144,50,143,144,0.0
21854.0,131,50,143,107,50,143,107,896.0
21854.0,131,50,143,18,50,143,18,452.0
21854.0,132,50,161,164,50,161,164,332.0
21854.0,131,50,161,164,50,161,164,2533.0
21854.0,131,50,161,72,50,161,72,401.0
21854.0,132,84,84,99,84,84,99,0.0
21854.0,132,84,84,36,84,84,36,0.0
21854.0,132,84,84,24,84,84,24,0.0
21854.0,131,84,84,123,84,84,123,26.0
21854.0,131,84,84,109,84,84,109,12.0
21854.0,131,84,84,6,84,84,6,210.0
21854.0,131,84,84,36,84,84,36,227.0
21854.0,131,84,84,34,84,84,34,15.0
21854.0,131,84,84,119,84,84,119,84.0
21854.0,131,84,84,76,84,84,76,0.0
21854.0,131,84,84,37,84,84,37,15.0
21854.0,131,84,84,46,84,84,46,23.0
21854.0,131,84,84,49,84,84,49,18.0
21854.0,131,84,84,24,84,84,24,692.0
21854.0,131,84,84,99,84,84,99,1234.0
21854.0,131,84,84,64,84,84,64,10.0
21854.0,131,165,73,73,165,73,73,79.0
21854.0,132,165,167,165,165,167,165,5246.0
21854.0,131,165,167,165,165,167,165,863891.0
21884.0,132,5,8,94,5,8,94,81.0
21884.0,132,5,8,70,5,8,70,22.0
21884.0,132,5,8,137,5,8,137,23.0
21884.0,131,5,8,120,5,8,120,403.0
21884.0,131,5,8,154,5,8,154,189.0
21884.0,131,5,8,137,5,8,137,611.0
21884.0,131,5,8,94,5,8,94,995.0
21884.0,131,5,8,70,5,8,70,657.0
21884.0,131,5,8,28,5,8,28,14.0
21884.0,131,5,8,169,5,8,169,135.0
21884.0,132,5,10,108,5,10,108,12.0
21884.0,132,5,10,9,5,10,9,52.0
21884.0,131,5,10,9,5,10,9,600.0
