1,22371.0,0,83483.333633
1,22462.0,0,80589.32784499999
1,22554.0,0,76693.05338580001
1,22585.0,0,73052.5794382
1,22401.0,0,71004.74200919998
1,22250.0,0,64943.3965532
1,22524.0,0,64680.9960284
1,22432.0,0,64159.128318
1,22493.0,0,63723.760780599994
1,22615.0,0,60120.55357419999
1,22067.0,0,52565.83846479999
1,22097.0,0,52321.8046434
1,22312.0,0,48858.1977162
1,22189.0,0,41429.5495256
1,22281.0,0,40239.247145
2,22401.0,3,38749.3608319
1,22220.0,0,36362.839392199996
1,22646.0,0,36118.1055694
2,22766.0,3,34655.735978000004
2,22705.0,3,33830.01765990001
2,22736.0,3,32426.531519599994
2,22524.0,3,32303.8312742
2,22646.0,3,31947.647228499995
1,22705.0,0,31827.9969892
1,22677.0,0,31706.530079599997
1,22036.0,0,31148.528963599998
2,22677.0,3,28973.424613399995
2,22554.0,3,28236.673139900005
2,22585.0,3,25395.667457900006
2,22615.0,3,25374.3507486
2,22493.0,3,25305.900611699995
2,22432.0,3,25217.950435799994
2,22462.0,3,23625.5139176
2,22159.0,3,22264.461195500004
2,22340.0,3,20754.8415096
1,22340.0,0,19075.404817399998
2,22371.0,3,19045.754758100004
1,22797.0,0,18991.6713166
2,22189.0,3,17498.784997500006
2,22312.0,3,17181.201028999996
2,22281.0,3,16876.317085899995
2,22220.0,3,16076.882153700004
2,22067.0,3,15897.5151283
2,22250.0,3,15695.348057299994
1,22736.0,0,14409.228818399999
1,22006.0,0,13321.093308799998
2,22097.0,3,13207.5597484
2,22797.0,3,13101.026202
2,22128.0,3,12991.159315599998
2,22036.0,3,12031.990730599997
1,22766.0,0,9167.851668999998
2,22006.0,3,8636.4672729
1,22159.0,0,6058.3121166
1,21975.0,0,4030.508061
1,22067.0,3,3757.5575151
1,22432.0,3,3409.0234847
1,22006.0,3,3287.8565756999997
1,22585.0,3,3228.4064568
1,21946.0,3,3126.3062526
1,22401.0,3,3124.5395823999997
1,22036.0,3,3104.1895417
1,22281.0,3,3083.8228343
1,21975.0,3,2985.839305000001
1,22554.0,3,2809.3889520999996
1,21915.0,3,2650.6219678999996
1,22159.0,3,2612.0385573999997
1,22493.0,3,2553.0217726999995
1,22189.0,3,2502.1050042
1,22220.0,3,2328.9046577999998
1,22340.0,3,2324.5879825
1,22312.0,3,2322.0713108
1,22097.0,3,2318.1879697
1,21946.0,0,2290.6379146
1,22128.0,3,2270.0212067
1,22524.0,3,2149.1876317
1,22371.0,3,2113.6042272
2,21946.0,3,2096.3375260000003
2,21975.0,3,2056.9541139000003
2,21915.0,3,2041.3374159999998
1,22250.0,3,2033.1373995999998
1,22705.0,3,2024.5873825
1,22462.0,3,1986.4039727999998
1,22646.0,3,1919.3705054000004
1,22615.0,3,1807.0036139999997
1,22766.0,3,1804.3536086999998
1,22677.0,3,1657.7866488999998
1,22128.0,0,1602.4365381999999
1,22736.0,3,1567.8198023000007
1,22797.0,3,644.5846224999999
1,21915.0,0,154.66697599999998
