385,1332
386,521
387,1215
388,521
389,521
390,1210
391,1216
392,1216
393,1216
394,1216
395,521
395,1211
395,1216
396,1215
396,1332
397,1216
398,1035
398,1332
399,521
400,521
401,1210
402,1216
403,1211
404,1215
405,1216
406,521
407,1215
408,1216
409,1210
410,1215
411,521
412,521
413,1211
414,1209
415,1212
416,1211
416,1216
417,521
418,521
418,917
419,521
420,1212
420,1216
421,1215
421,1216
421,1332
422,1216
423,521
424,521
424,1332
425,521
426,292
427,1216
428,1215
428,1216
429,1210
430,479
431,1332
432,1215
432,1216
432,1330
433,521
434,521
435,521
436,1210
437,1210
438,521
439,1211
439,1216
440,1216
441,1216
442,1216
443,1216
444,521
445,1216
446,1215
447,521
448,1215
448,1216
449,1206
450,1332
451,1047
452,1215
453,1212
453,1216
454,1215
455,1047
456,1216
457,917
458,1216
459,521
459,1216
460,917
461,521
461,917
462,1211
463,1211
464,1216
464,1330
465,521
466,521
466,917
466,1211
466,1215
466,1216
466,1332
467,1215
468,521
469,521
470,521
471,1215
472,1216
473,1215
474,521
475,1210
476,1216
477,1215
478,521
480,1215
481,1216
483,1216
484,479
484,1216
485,1216
486,1215
486,1216
487,1216
488,1216
489,521
489,917
490,1211
491,1215
492,521
493,917
493,1216
493,1330
494,1210
495,1332
496,1332
497,1210
498,1210
499,521
500,1332
501,1215
502,521
503,1332
504,1332
505,1216
506,521
507,521
508,521
508,917
509,917
509,1216
510,521
511,1216
512,292
512,1216
513,1210
514,521
514,917
515,521
515,917
515,1215
515,1216
515,1330
516,521
517,917
518,521
519,521
520,1216
522,1216
523,521
523,1216
524,1332
525,1216
526,1206
527,1216
528,521
528,1215
528,1216
529,521
530,521
531,1216
532,1209
533,521
534,521
535,1332
536,1035
537,1209
538,521
539,521
540,521
541,521
542,521
543,917
544,521
544,917
545,521
546,521
547,521
548,1210
549,1210
550,521
551,521
551,1330
552,521
553,1216
554,1215
555,1211
556,1332
557,521
558,1216
559,917
560,1211
560,1216
561,1215
562,1216
563,521
564,1216
565,1047
566,1215
567,917
568,1211
568,1215
569,521
570,1216
571,521
571,1216
572,1332
573,1035
574,521
575,521
575,1211
576,1216
577,1215
578,1210
579,1332
580,1211
580,1216
581,1216
582,1216
583,521
584,521
585,521
586,1209
587,292
587,1216
588,292
589,1044
590,1216
591,1330
592,1211
593,1211
594,479
595,521
595,1216
596,479
597,1047
597,1216
598,1212
599,1330
600,1216
601,1212
602,1215
603,479
604,1216
605,521
606,1216
607,1216
607,1330
608,1215
609,479
610,1212
611,1215
612,479
612,1216
613,1216
614,1215
615,1216
616,1212
617,1047
618,521
619,1209
620,1216
621,1216
622,1216
623,1330
624,292
625,1332
626,1211
627,1216
628,1209
629,521
630,521
631,292
632,521
633,1215
634,1215
635,1332
636,1216
637,521
638,521
639,1215
640,292
640,1210
640,1216
641,292
642,521
643,1216
644,1215
645,521
646,1216
647,479
647,1212
647,1216
648,521
649,479
650,1216
651,521
652,1211
653,1216
654,521
655,292
655,1216
656,292
657,1215
658,1209
659,1209
660,521
661,1211
661,1332
662,1332
663,521
664,1332
665,521
666,521
667,1216
668,1210
669,1210
670,521
671,521
672,1211
673,1332
674,479
674,1216
675,1330
676,1210
677,521
678,521
679,521
680,1210
681,1211
681,1215
682,1212
682,1332
683,521
684,1210
685,1216
686,1215
687,1211
688,917
689,292
690,1215
690,1332
691,1211
692,521
693,521
693,917
694,521
695,1216
696,1216
697,1216
698,521
699,1216
700,521
701,521
702,521
703,1216
704,1216
705,1216
706,1215
706,1216
707,1215
708,1216
709,1211
710,1216
711,1211
712,1216
713,1212
714,1215
715,1332
716,479
717,521
718,1211
719,479
720,521
721,1206
722,1216
723,1216
724,1215
724,1216
725,1035
726,521
727,1332
728,1212
729,1215
729,1216
730,521
731,1216
732,482
733,1210
734,1215
735,1216
736,1216
737,1215
737,1332
738,1047
739,521
740,1209
741,1211
741,1215
742,1216
743,521
744,1215
745,1330
746,1212
747,1215
748,1215
748,1216
749,1215
749,1330
749,1332
750,1215
751,1216
752,521
753,1211
753,1215
754,292
754,1211
754,1216
755,1209
756,521
757,917
758,1210
759,1215
760,479
760,1216
761,1215
762,1216
763,1216
764,521
765,1215
766,1209
767,1215
767,1216
767,1332
768,1211
768,1215
769,292
770,521
770,1215
771,1216
772,1211
773,521
774,521
775,1216
776,1216
777,1211
778,521
779,1215
780,1216
781,479
781,1216
782,1047
782,1216
783,521
784,521
784,917
785,1215
786,1211
786,1216
786,1332
787,1215
787,1216
788,917
789,1215
790,1210
791,1215
792,1206
793,1210
794,521
795,479
796,1216
797,1216
798,1216
798,1332
799,1216
800,1212
801,1330
802,1211
803,1212
804,1216
805,1216
806,1216
806,1330
807,1215
808,1216
809,1211
810,1216
811,1216
812,1216
813,1216
814,1211
814,1215
815,1216
816,1216
817,1211
818,1215
819,1215
820,292
821,521
822,1047
822,1216
823,1210
824,1210
825,1210
826,521
827,521
828,1216
829,1215
830,1332
831,1330
832,521
833,917
834,1216
835,1216
836,1211
836,1215
836,1216
837,1206
838,292
839,1216
840,1216
841,521
842,1211
843,521
843,1216
844,521
845,1210
846,1216
847,1215
848,1216
849,521
850,917
851,521
852,521
853,1215
854,521
855,521
856,1210
857,1216
858,521
859,521
860,1215
860,1216
860,1332
861,521
862,1210
863,1210
864,521
865,521
866,1215
867,1215
868,1211
869,521
870,1211
871,1216
872,521
873,521
874,521
874,1216
875,1211
875,1215
876,1216
877,1330
878,1216
879,1216
880,521
880,917
881,1216
882,521
883,1216
884,917
885,1215
886,1211
887,1210
888,1216
889,1211
890,292
890,1215
891,1215
891,1332
892,1216
893,521
894,521
895,521
896,521
897,1216
898,1211
898,1215
899,521
900,292
901,1035
902,1211
903,1330
904,521
904,1216
905,521
905,917
906,521
907,1215
908,1210
909,1211
910,521
911,917
912,521
913,1216
913,1330
914,1211
915,292
915,1215
915,1216
916,1047
918,1215
918,1216
919,1215
920,1215
921,479
922,521
923,1216
924,1211
925,479
926,1216
927,521
927,917
927,1215
928,917
929,1332
930,1216
931,917
932,479
933,521
933,917
934,1211
934,1215
935,1216
936,1211
937,521
938,521
939,521
940,1211
941,292
941,1216
942,1211
943,292
943,1211
943,1216
944,1211
945,1211
945,1215
946,1035
947,1216
948,521
949,1216
950,521
951,521
952,1330
953,521
953,917
954,1216
955,1215
955,1329
956,1216
957,1216
958,1211
958,1332
959,1211
960,1216
961,479
962,521
963,521
964,1215
965,521
966,1047
966,1216
967,1209
968,1210
969,1210
970,1211
971,1215
972,1212
973,1047
974,917
975,1216
976,521
977,521
978,521
978,1215
978,1216
979,521
980,1211
981,1035
982,479
983,1332
984,1211
985,1215
986,1330
986,1332
987,1216
988,1206
989,1216
990,1035
990,1216
990,1332
991,1212
992,1216
993,1215
993,1216
994,1216
995,1216
996,521
997,1215
998,1332
999,1211
1000,1211
1000,1332
1001,1215
1002,1215
1002,1216
1003,1216
1004,1215
1005,521
1006,521
1006,917
1007,1210
1008,1215
1009,521
1010,1215
1011,1216
1012,917
1013,521
1014,521
1015,1216
1016,917
1017,1216
1018,292
1019,521
1020,1215
1021,521
1022,521
1023,1216
1023,1330
1023,1332
1024,521
1025,1216
1026,521
1027,521
1027,917
1028,1216
1029,521
1030,1216
1031,521
1032,521
1032,917
1032,1216
1033,917
1034,521
1036,521
1037,521
1038,1332
1039,1212
1040,1212
1041,1216
1042,1216
1043,1332
1045,1215
1046,521
1048,521
1049,1215
1049,1332
1050,1210
1051,1216
1051,1332
1052,521
1053,1332
1054,1332
1055,917
1056,521
1057,1330
1058,1216
1059,521
1059,1215
1059,1216
1060,1215
1061,521
1061,1215
1061,1216
1062,1216
1063,521
1064,521
1065,1216
1066,1216
1067,479
1067,1216
1068,1210
1069,1215
1070,1332
1071,1216
1072,521
1073,521
1074,521
1075,1216
1076,1215
1077,1211
1078,1216
1079,521
1080,521
1081,521
1082,521
1082,917
1082,1216
1083,521
1083,1216
1084,917
1084,1216
1085,1216
1086,1215
1087,521
1088,1216
1088,1330
1089,1215
1089,1332
1090,1216
1091,1216
1092,1211
1092,1216
1093,521
1094,521
1095,1216
1095,1332
1096,521
1097,482
1098,482
1099,1215
1100,521
1101,1211
1102,1215
1103,292
1103,1216
1103,1330
1104,1047
1105,1216
1105,1332
1106,1332
1107,521
1108,521
1108,917
1109,521
1110,1332
1111,917
1112,1047
1112,1216
1113,1210
1114,521
1115,1215
1116,1216
1117,1216
1118,1216
1119,1215
1120,1212
1121,1211
1121,1215
1122,521
1122,1216
1123,521
1124,1216
1125,1210
1126,1216
1127,292
1127,521
1128,1216
1129,1215
1130,917
1131,1332
1132,917
1133,521
1134,1210
1135,1210
1136,1330
1137,1215
1138,1216
1139,292
1140,1216
1141,1216
1142,1211
1142,1215
1142,1331
1143,479
1144,1332
1145,521
1146,1215
1147,1215
1148,521
1148,1216
1149,1035
1149,1332
1150,1215
1150,1216
1151,1211
1152,482
1152,1211
1152,1215
1153,1211
1153,1332
1154,1211
1155,1216
1156,1215
1157,1215
1158,521
1158,917
1159,917
1160,1215
1161,1210
1162,521
1163,479
1164,521
1165,1210
1166,1216
1167,1216
1168,917
1169,1211
1169,1215
1170,1216
1171,521
1172,1216
1173,521
1174,1216
1175,1210
1176,521
1177,1216
1178,1216
1179,1215
1180,1216
1181,1211
1182,1211
1183,1215
1184,1212
1185,521
1186,521
1187,521
1188,1215
1189,1216
1190,1216
1191,1215
1192,1211
1193,521
1194,521
1195,1210
1196,1215
1197,1211
1198,482
1198,1211
1198,1216
1199,1216
1200,1210
1201,1215
1202,1216
1203,1216
1204,1210
1205,1210
1206,1206
1207,1211
1207,1215
1208,1209
1213,1215
1213,1216
1214,1214
1217,521
1218,521
1218,1216
1218,1332
1219,1216
1220,1216
1221,292
1221,1216
1222,292
1223,1215
1224,1215
1225,1047
1226,1216
1227,1216
1228,1211
1229,1211
1230,1215
1231,521
1232,521
1233,521
1234,1210
1235,521
1235,1035
1236,1215
1236,1216
1237,1216
1238,1216
1239,1215
1240,1215
1241,1215
1242,479
1243,1211
1243,1215
1244,1211
1245,1211
1245,1215
1245,1216
1246,521
1247,521
1248,521
1249,1216
1250,521
1250,1216
1251,1216
1252,292
1253,1215
1254,1216
1255,521
1256,521
1257,1212
1258,521
1259,1216
1260,521
1261,1332
1262,521
1263,521
1264,521
1265,1211
1266,1211
1267,1047
1268,917
1268,1216
1269,521
1270,917
1271,521
1272,521
1273,521
1274,521
1275,1216
1276,1216
1277,1216
1278,1215
1279,1211
1280,1216
1281,1216
1282,479
1282,1216
1283,521
1284,1216
1285,1215
1286,521
1287,1216
1288,1330
1289,521
1290,292
1290,521
1291,1215
1291,1216
1292,1215
1293,521
1293,1216
1294,1216
1295,1215
1296,1216
1297,1035
1298,1215
1299,1332
1300,521
1300,1216
1301,292
1301,917
1302,1215
1303,1216
1304,1216
1305,1211
1306,1211
1307,1332
1308,292
1309,1211
1309,1215
1310,1035
1311,1216
1312,521
1313,1211
1313,1215
1314,521
1315,521
1315,1216
1316,292
1316,1216
1316,1330
1317,917
1317,1332
1318,1216
1319,1216
1320,1216
1321,1215
1322,1216
1323,1215
1324,521
1325,1211
1326,1047
1327,1210
1328,1216
1334,917
1335,479
1335,521
1335,917
1336,917
1337,521
1338,1330
1339,521
1339,917
1340,917
1341,521
1341,917
1341,1216
1342,292
1342,521
1343,1216
1344,521
1344,1216
1345,1216
1346,1047
1347,479
1348,1216
1349,917
1350,521
1351,1211
1352,521
1352,917
1353,1216
1353,1330
1354,1216
1355,1216
1356,1216
1357,1216
1358,479
1358,1216
1359,479
1360,521
1361,521
1362,1216
1363,521
1364,1216
1364,1332
1365,917
1366,917
1367,479
1367,917
1367,1216
1368,1215
1369,1215
1370,521
1370,1216
1371,917
1372,521
1373,479
1374,1035
1374,1332
1375,521
1375,917
1376,1215
1377,1215
1378,521
1378,1215
1379,1215
1379,1216
1380,1332
1381,1216
1382,521
1382,1332
1383,1216
1384,1210
1385,1210
1386,521
1387,1215
1388,521
1389,1215
1390,1216
1391,521
1392,479
1393,521
1394,521
1395,482
1395,1215
1396,1211
1396,1215
1396,1216
1396,1332
1397,1215
1397,1216
1398,1215
1398,1216
1399,479
1400,292
1401,1211
1401,1215
1402,1216
1403,292
1403,1216
1404,917
1405,1209
1406,1215
1406,1332
1407,1216
1408,1332
1409,1332
1410,1332
1411,1332
1412,1206
1413,1332
1414,521
1414,1216
1415,1215
1416,1332
1417,1332
1418,1332
1419,521
1420,1210
1421,1215
1422,521
1423,521
1424,1206
1425,1206
1426,1206
1427,1206
1428,1206
1429,1206
1430,1206
1431,1206
