0,19,3,5,4.0
0,19,8,16,7.0
0,19,25,18,2.0
0,19,3,1,1.0
0,19,23,27,1.0
0,19,25,9,2.0
0,19,3,11,2.0
0,19,3,2,5.0
0,19,21,20,7.0
0,19,8,6,2.0
0,19,23,26,2.0
0,19,3,17,1.0
0,19,8,7,4.0
0,19,8,11,6.0
0,19,25,11,2.0
0,19,25,1,2.0
0,19,25,2,3.0
0,19,25,12,2.0
0,19,25,24,8.0
0,19,21,17,5.0
0,31,25,24,1.0
0,31,8,6,1.0
0,31,8,11,1.0
0,31,3,5,1.0
0,31,3,17,1.0
0,31,8,7,1.0
0,31,23,26,1.0
0,31,21,20,3.0
4,19,23,27,2.0
4,19,3,1,5.0
4,19,25,12,5.0
4,19,25,18,2.0
4,19,3,5,8.0
4,19,25,1,2.0
4,19,25,9,4.0
4,19,3,17,1.0
4,19,8,16,5.0
4,19,8,11,4.0
4,19,8,7,5.0
4,19,8,6,3.0
4,19,3,18,3.0
4,19,10,9,2.0
4,19,23,26,1.0
4,19,25,11,1.0
4,19,21,17,1.0
4,19,25,24,4.0
4,19,3,2,6.0
4,19,21,20,3.0
4,31,10,9,1.0
4,31,21,17,2.0
4,31,25,24,1.0
4,31,8,6,1.0
4,31,3,2,3.0
4,31,8,16,1.0
4,31,3,1,1.0
4,31,8,11,2.0
4,31,8,7,4.0
13,19,3,5,24.0
13,19,3,1,11.0
13,19,3,11,6.0
13,19,3,6,4.0
13,19,3,2,13.0
13,19,3,17,2.0
13,19,25,24,30.0
13,19,25,18,11.0
13,19,25,12,2.0
13,19,25,11,11.0
13,19,25,7,3.0
13,19,25,2,7.0
13,19,25,1,6.0
13,19,23,27,7.0
13,19,23,26,13.0
13,19,23,22,5.0
13,19,21,20,16.0
13,19,21,17,9.0
13,19,10,9,16.0
13,19,8,11,21.0
13,19,25,9,3.0
13,19,8,7,23.0
13,19,8,16,31.0
13,19,3,20,3.0
13,19,3,18,2.0
13,19,8,6,12.0
13,31,25,18,1.0
13,31,25,24,12.0
13,31,25,12,2.0
13,31,25,11,3.0
13,31,25,1,2.0
13,31,23,27,1.0
13,31,23,26,1.0
13,31,23,22,2.0
13,31,21,20,3.0
13,31,21,17,3.0
13,31,10,9,2.0
13,31,8,16,5.0
13,31,8,11,2.0
13,31,3,11,1.0
13,31,3,6,2.0
13,31,3,5,6.0
13,31,3,2,6.0
13,31,3,17,1.0
13,31,3,1,7.0
13,31,8,7,7.0
13,31,3,18,2.0
14,19,25,2,2.0
14,19,25,12,3.0
14,19,25,20,1.0
14,19,25,24,9.0
14,19,23,27,3.0
14,19,25,18,4.0
14,19,23,22,10.0
14,19,21,17,3.0
14,19,10,9,7.0
14,19,8,16,12.0
14,19,8,11,4.0
14,19,8,7,8.0
14,19,8,6,6.0
14,19,23,26,8.0
14,19,3,18,4.0
14,19,3,6,1.0
14,19,25,9,4.0
14,19,25,11,4.0
14,19,3,2,11.0
14,19,3,5,15.0
14,19,3,11,1.0
14,19,3,1,3.0
14,19,21,20,11.0
14,31,25,24,2.0
14,31,25,11,1.0
14,31,25,7,1.0
14,31,23,22,2.0
14,31,21,20,2.0
14,31,10,9,4.0
14,31,8,7,2.0
14,31,3,18,1.0
14,31,3,5,2.0
14,31,8,16,3.0
14,31,25,12,2.0
14,31,3,2,4.0
14,31,3,1,1.0
15,19,25,24,2.0
15,19,25,18,2.0
15,19,21,20,1.0
15,19,21,17,2.0
15,19,10,9,2.0
15,19,8,16,2.0
15,19,8,11,6.0
15,19,8,7,2.0
15,19,3,20,2.0
15,19,25,12,1.0
15,19,3,5,5.0
15,19,3,2,2.0
15,19,3,1,4.0
15,31,25,24,2.0
15,31,25,12,1.0
15,31,21,20,1.0
15,31,8,11,2.0
15,31,8,7,1.0
15,31,3,5,1.0
15,31,3,2,1.0
28,19,25,18,3.0
28,19,25,12,4.0
28,19,25,9,2.0
28,19,25,7,4.0
28,19,25,2,1.0
28,19,23,27,3.0
28,19,23,26,2.0
28,19,21,20,3.0
28,19,21,17,3.0
28,19,10,9,5.0
28,19,8,16,13.0
28,19,8,11,6.0
28,19,8,7,5.0
28,19,23,22,8.0
28,19,8,6,2.0
28,19,3,20,1.0
28,19,3,17,2.0
28,19,3,11,2.0
28,19,3,6,3.0
28,19,3,5,13.0
28,19,3,2,11.0
28,19,25,24,11.0
28,19,3,1,7.0
28,31,25,24,2.0
28,31,25,18,3.0
28,31,23,22,1.0
28,31,21,20,3.0
28,31,21,17,1.0
28,31,8,16,4.0
28,31,8,11,1.0
28,31,3,20,1.0
28,31,3,18,1.0
28,31,3,5,1.0
28,31,3,2,5.0
28,31,3,1,1.0
29,19,25,20,1.0
29,19,25,18,6.0
29,19,25,12,3.0
29,19,25,9,1.0
29,19,25,1,2.0
29,19,23,27,6.0
29,19,23,26,7.0
29,19,23,22,7.0
29,19,21,20,14.0
29,19,21,17,9.0
29,19,10,9,8.0
29,19,8,16,21.0
29,19,8,11,10.0
29,19,8,7,13.0
29,19,8,6,4.0
29,19,3,20,3.0
29,19,3,18,2.0
29,19,3,11,3.0
29,19,25,11,2.0
29,19,3,6,2.0
29,19,3,5,17.0
29,19,3,2,18.0
29,19,25,24,13.0
29,19,3,1,6.0
29,31,25,24,4.0
29,31,25,12,2.0
29,31,25,11,3.0
29,31,25,1,1.0
29,31,23,26,1.0
29,31,23,22,1.0
29,31,21,20,6.0
29,31,21,17,4.0
29,31,10,9,2.0
29,31,8,16,6.0
29,31,23,27,1.0
29,31,8,7,4.0
29,31,3,20,2.0
29,31,3,5,6.0
29,31,25,18,1.0
29,31,3,2,6.0
29,31,3,1,1.0
30,19,25,18,6.0
30,19,25,12,5.0
30,19,25,11,1.0
30,19,23,26,5.0
30,19,23,22,4.0
30,19,21,20,4.0
30,19,21,17,1.0
30,19,10,9,1.0
30,19,8,16,5.0
30,19,8,11,6.0
30,19,8,7,4.0
30,19,8,6,1.0
30,19,3,17,5.0
30,19,23,27,2.0
30,19,3,6,4.0
30,19,3,5,6.0
30,19,3,2,5.0
30,19,25,20,2.0
30,19,3,1,6.0
30,19,25,24,6.0
30,31,25,24,1.0
30,31,23,22,2.0
30,31,21,20,3.0
30,31,10,9,1.0
30,31,8,16,2.0
30,31,8,11,2.0
30,31,8,7,2.0
30,31,8,6,1.0
30,31,3,2,3.0
30,31,3,1,1.0
