18341.0,243.9
18342.0,125.0
18343.0,175.7
18344.0,220.9
18345.0,245.8
18346.0,174.9
18347.0,118.3
18348.0,256.5
18349.0,117.0
18350.0,124.8
18351.0,253.7
18352.0,266.7
18353.0,264.6
18354.0,261.3
18355.0,223.7
18356.0,239.5
18357.0,255.0
18358.0,252.1
18359.0,259.3
18360.0,219.0
18361.0,231.0
18362.0,285.0
18363.0,284.2
18364.0,276.9
18365.0,262.9
18366.0,94.8
18367.0,280.8
18368.0,268.7
18369.0,205.5
18370.0,291.5
18371.0,278.0
18372.0,259.0
18373.0,96.5
18374.0,276.0
18375.0,109.4
18376.0,131.3
18377.0,169.7
18378.0,219.9
18379.0,211.3
18380.0,291.9
18381.0,295.5
18382.0,290.8
18383.0,236.2
18384.0,231.2
18385.0,91.3
18386.0,136.7
18387.0,283.5
18388.0,284.9
18389.0,290.4
18390.0,279.4
18391.0,302.5
18392.0,270.1
18393.0,101.6
18394.0,227.1
18395.0,231.1
18396.0,247.3
18397.0,283.1
18398.0,203.7
18399.0,85.2
18400.0,97.3
18401.0,120.7
18402.0,266.7
18403.0,265.1
18404.0,143.6
18405.0,172.8
18406.0,105.5
18407.0,156.8
18408.0,267.6
18409.0,289.8
18410.0,270.4
18411.0,220.8
18412.0,229.6
18413.0,219.5
18414.0,148.5
18415.0,162.0
18416.0,165.2
18417.0,247.5
18418.0,256.9
18419.0,268.7
18420.0,266.1
18421.0,279.6
18422.0,188.2
18423.0,225.6
18424.0,286.8
18425.0,270.1
18426.0,251.6
18427.0,275.0
18428.0,272.1
18429.0,187.4
18430.0,281.9
18431.0,290.1
18432.0,257.6
18433.0,263.8
18434.0,283.3
18435.0,271.2
18436.0,243.9
18437.0,271.7
18438.0,269.5
18439.0,244.8
18440.0,274.1
18441.0,276.9
18442.0,228.2
18443.0,85.2
18444.0,221.1
18445.0,291.2
18446.0,290.0
18447.0,292.9
18448.0,297.0
18449.0,294.0
18450.0,287.9
18451.0,222.5
18452.0,242.5
18453.0,207.1
18454.0,262.7
18455.0,140.1
18456.0,184.4
18457.0,233.1
18458.0,226.5
18459.0,246.0
18460.0,160.2
18461.0,223.6
18462.0,212.5
18463.0,241.9
18464.0,248.1
18465.0,267.4
18466.0,207.7
18467.0,248.2
18468.0,250.4
18469.0,236.3
18470.0,55.2
18471.0,220.6
18472.0,238.4
18473.0,252.2
18474.0,82.8
18475.0,126.4
18476.0,206.1
18477.0,200.9
18478.0,183.6
18479.0,220.7
18480.0,252.0
18481.0,261.8
18482.0,233.7
18483.0,237.6
18484.0,262.4
18485.0,230.2
18486.0,233.4
18487.0,184.2
18488.0,185.9
18489.0,253.9
18490.0,266.4
18491.0,255.3
18492.0,204.5
18493.0,107.1
18494.0,245.0
18495.0,268.9
18496.0,184.3
18497.0,182.2
18498.0,142.8
18499.0,171.7
18500.0,259.4
18501.0,224.6
18502.0,194.8
18503.0,214.8
18504.0,194.2
18505.0,177.2
18506.0,181.1
18507.0,155.7
18508.0,142.5
18509.0,264.9
18510.0,253.9
18511.0,158.5
18512.0,154.3
18513.0,149.4
18514.0,153.6
18515.0,253.1
18516.0,106.8
18517.0,178.3
18518.0,193.1
18519.0,163.7
18520.0,186.6
18521.0,200.6
18522.0,149.6
18523.0,224.0
18524.0,179.9
18525.0,184.1
18526.0,183.9
18527.0,163.9
18528.0,168.7
18529.0,165.2
18530.0,172.0
18531.0,127.7
18532.0,43.0
18533.0,182.2
18534.0,29.6
18535.0,45.9
18536.0,129.6
18537.0,168.1
18538.0,114.1
18539.0,137.7
18540.0,186.8
18541.0,191.5
18542.0,149.0
18543.0,143.4
18544.0,113.3
18545.0,127.5
18546.0,138.0
18547.0,106.6
18548.0,135.3
18549.0,73.9
18550.0,151.2
18551.0,196.3
18552.0,168.2
18553.0,64.0
18554.0,104.4
18555.0,53.0
18556.0,168.0
18557.0,184.5
18558.0,155.7
18559.0,141.1
18560.0,86.9
18561.0,73.2
18562.0,95.6
18563.0,96.8
18564.0,143.0
18565.0,159.6
18566.0,116.5
18567.0,153.0
18568.0,159.9
18569.0,47.9
18570.0,25.6
18571.0,110.4
18572.0,66.4
18573.0,152.7
18574.0,68.9
18575.0,1.9
18576.0,1.4
18577.0,0.8
18578.0,1.1
18579.0,1.6
18580.0,1.4
18581.0,0.9
18582.0,1.3
18583.0,1.5
18584.0,3.2
18585.0,1.9
18586.0,1.8
18587.0,2.4
18588.0,15.0
18589.0,3.8
18590.0,1.8
18591.0,7.4
18592.0,3.0
18593.0,1.5
18594.0,1.5
18595.0,2.5
18596.0,2.0
18597.0,8.2
18598.0,2.3
18599.0,3.9
18600.0,10.8
18601.0,22.9
18602.0,1.8
18603.0,2.8
18604.0,2.3
18605.0,1.2
18606.0,5.1
18607.0,20.9
18608.0,11.9
18609.0,26.0
18610.0,1.2
18611.0,1.3
18612.0,10.5
18613.0,69.0
18614.0,37.7
18615.0,96.0
18616.0,111.0
18617.0,39.7
18618.0,29.6
18619.0,112.6
18620.0,112.4
18621.0,37.8
18622.0,15.3
18623.0,89.2
18624.0,119.7
18625.0,115.8
18626.0,54.5
18627.0,107.7
18628.0,39.7
18629.0,15.5
18630.0,116.6
18631.0,84.1
18632.0,57.7
18633.0,106.5
18634.0,69.0
18635.0,71.9
18636.0,118.1
18637.0,34.5
18638.0,27.7
18639.0,121.8
18640.0,122.4
18641.0,126.7
18642.0,125.6
18643.0,111.0
18644.0,68.9
18645.0,64.0
18646.0,106.4
18647.0,98.5
18648.0,127.9
18649.0,79.8
18650.0,124.4
18651.0,73.7
18652.0,69.8
18653.0,15.4
18654.0,120.7
18655.0,97.1
18656.0,140.0
18657.0,122.8
18658.0,32.4
18659.0,82.0
18660.0,96.7
18661.0,84.6
18662.0,17.6
18663.0,38.2
18664.0,146.6
18665.0,89.1
18666.0,149.8
18667.0,151.4
18668.0,134.0
18669.0,153.9
18670.0,153.5
18671.0,155.3
18672.0,155.6
18673.0,154.8
18674.0,112.4
18675.0,99.9
18676.0,134.9
18677.0,169.0
18678.0,159.2
18679.0,162.7
18680.0,45.3
18681.0,151.5
18682.0,72.4
18683.0,95.0
18684.0,174.6
18685.0,169.1
18686.0,98.8
18687.0,191.4
18688.0,198.4
18689.0,197.0
18690.0,201.6
18691.0,136.6
18692.0,42.6
18693.0,194.1
18694.0,206.4
18695.0,76.9
18696.0,65.4
18697.0,106.0
18698.0,221.3
18699.0,200.7
18700.0,185.3
18701.0,91.5
18702.0,111.3
18703.0,232.3
18704.0,208.6
18705.0,230.0
