0.0,15405.467656924997,15494.652849124408
1.0,15470.983947476096,16410.009762557824
2.0,25939.644273679816,27535.587291733616
3.0,27168.004702929924,28302.187374075624
4.0,20926.683782585475,21118.8510836439
5.0,21681.230633205894,19488.048675208083
6.0,24271.26691810054,21818.50089637065
7.0,19630.150124177937,18007.533462789303
8.0,22763.80766884294,24161.26534782106
9.0,21231.08407050019,18778.80023333743
10.0,9252.276613221129,7004.18623611036
11.0,26387.034903059965,25937.306874453203
12.0,28243.032578277314,28094.423449096274
13.0,26596.553201142284,24299.283341728453
14.0,25315.575851207228,23899.662518259043
15.0,20808.232282667857,16706.684336032868
16.0,15779.194374367933,12669.024774921349
17.0,26220.662574794213,24777.321057523102
18.0,31003.36317957234,29334.199078843165
19.0,24327.436447482774,21687.177746523445
20.0,24098.27840759445,20738.841897864313
21.0,20911.07103105619,16402.526994899577
22.0,26504.10338491019,26571.2626607486
23.0,20963.165218193757,19566.052042364052
24.0,19141.383470484445,18995.019866395538
25.0,19915.82483405269,18813.78710176757
26.0,27727.525124884167,28895.40758822343
27.0,25651.378201428804,25937.45167846196
28.0,34754.14202587165,38600.42937175472
29.0,25979.20343134263,27243.928901749823
30.0,30856.649543924996,29079.289200822343
31.0,30962.09728540554,29887.512177857898
32.0,28628.00593642472,27191.4761656745
33.0,31058.05239925139,32016.41260351535
34.0,19047.97371806213,17006.681796309276
35.0,16850.638093172824,17050.97792808846
36.0,32142.036772933134,33861.94527740909
37.0,28246.07103394117,28315.833105329424
38.0,30994.985522631137,31861.545395551933
39.0,37188.958343045335,40754.672650388464
40.0,30903.402944878733,31488.40386417284
41.0,26801.64001291974,28508.141192236388
42.0,39181.73842480683,42802.018798620134
43.0,30507.935520603845,32933.07040536265
44.0,34647.36939169366,35646.36875574433
45.0,39749.89650571349,42914.45587254059
46.0,22537.538995569957,22369.60271204396
47.0,39153.721266677436,42175.28232883719
48.0,37594.77204694088,38817.702471594515
49.0,27146.06657694956,26905.230115182567
50.0,46329.048697275284,48827.87873500213
51.0,41782.39668339249,44431.90272747428
52.0,21089.169016895245,20682.857707916264
53.0,29684.022551464746,29154.84492484117
54.0,28712.6912715753,29413.978148670598
55.0,34691.084301286755,34987.98843762169
56.0,34522.83994280889,38316.53157937471
57.0,34648.4022549181,35420.301815329854
58.0,29397.75436645427,29498.536600510382
