18,-100,28,18.0,0.16666666666666666,3.0
18,-100,9,18.0,0.1111111111111111,2.0
18,-100,20,18.0,0.1111111111111111,2.0
18,-100,5,18.0,0.05555555555555555,1.0
18,-100,27,18.0,0.05555555555555555,1.0
18,-100,37,18.0,0.05555555555555555,1.0
19,-100,11,42.0,0.5476190476190477,23.0
19,-100,13,42.0,0.4523809523809524,19.0
19,-100,25,42.0,0.30952380952380953,13.0
19,-100,39,42.0,0.30952380952380953,13.0
19,-100,28,42.0,0.2857142857142857,12.0
19,-100,17,42.0,0.2619047619047619,11.0
19,-100,15,42.0,0.23809523809523808,10.0
19,-100,12,42.0,0.21428571428571427,9.0
19,-100,27,42.0,0.16666666666666666,7.0
19,-100,37,42.0,0.16666666666666666,7.0
19,-100,5,42.0,0.11904761904761904,5.0
19,-100,9,42.0,0.09523809523809523,4.0
19,-100,20,42.0,0.07142857142857142,3.0
22,-100,28,34.0,0.4411764705882353,15.0
22,-100,13,34.0,0.35294117647058826,12.0
22,-100,39,34.0,0.3235294117647059,11.0
22,-100,20,34.0,0.29411764705882354,10.0
22,-100,9,34.0,0.23529411764705882,8.0
22,-100,5,34.0,0.20588235294117646,7.0
22,-100,27,34.0,0.17647058823529413,6.0
22,-100,15,34.0,0.14705882352941177,5.0
22,-100,11,34.0,0.11764705882352941,4.0
22,-100,12,34.0,0.11764705882352941,4.0
22,-100,37,34.0,0.11764705882352941,4.0
22,-100,25,34.0,0.08823529411764706,3.0
22,-100,17,34.0,0.029411764705882353,1.0
24,-100,12,6.0,0.3333333333333333,2.0
24,-100,13,6.0,0.3333333333333333,2.0
24,-100,27,6.0,0.3333333333333333,2.0
24,-100,28,6.0,0.3333333333333333,2.0
24,-100,5,6.0,0.16666666666666666,1.0
24,-100,9,6.0,0.16666666666666666,1.0
24,-100,11,6.0,0.16666666666666666,1.0
24,-100,15,6.0,0.16666666666666666,1.0
24,-100,20,6.0,0.16666666666666666,1.0
24,-100,39,6.0,0.16666666666666666,1.0
24,-100,17,6.0,.,.
24,-100,25,6.0,.,.
24,-100,37,6.0,.,.
26,-100,28,33.0,0.6060606060606061,20.0
26,-100,13,33.0,0.45454545454545453,15.0
26,-100,39,33.0,0.42424242424242425,14.0
26,-100,12,33.0,0.2727272727272727,9.0
26,-100,20,33.0,0.2727272727272727,9.0
26,-100,27,33.0,0.2727272727272727,9.0
26,-100,37,33.0,0.2727272727272727,9.0
26,-100,15,33.0,0.21212121212121213,7.0
26,-100,5,33.0,0.18181818181818182,6.0
26,-100,9,33.0,0.15151515151515152,5.0
26,-100,11,33.0,0.12121212121212122,4.0
26,-100,17,33.0,0.12121212121212122,4.0
26,-100,25,33.0,0.09090909090909091,3.0
29,-100,28,6.0,0.6666666666666666,4.0
29,-100,9,6.0,0.5,3.0
29,-100,13,6.0,0.5,3.0
29,-100,37,6.0,0.5,3.0
29,-100,39,6.0,0.5,3.0
29,-100,5,6.0,0.3333333333333333,2.0
29,-100,12,6.0,0.3333333333333333,2.0
29,-100,20,6.0,0.3333333333333333,2.0
29,-100,27,6.0,0.3333333333333333,2.0
29,-100,11,6.0,0.16666666666666666,1.0
29,-100,15,6.0,0.16666666666666666,1.0
29,-100,17,6.0,0.16666666666666666,1.0
29,-100,25,6.0,.,.
30,-100,28,29.0,0.7586206896551724,22.0
30,-100,13,29.0,0.5517241379310345,16.0
30,-100,37,29.0,0.5517241379310345,16.0
30,-100,39,29.0,0.5517241379310345,16.0
30,-100,27,29.0,0.4827586206896552,14.0
30,-100,12,29.0,0.4482758620689655,13.0
30,-100,9,29.0,0.41379310344827586,12.0
30,-100,5,29.0,0.3793103448275862,11.0
30,-100,20,29.0,0.3793103448275862,11.0
30,-100,11,29.0,0.3103448275862069,9.0
30,-100,17,29.0,0.20689655172413793,6.0
30,-100,15,29.0,0.13793103448275862,4.0
30,-100,25,29.0,0.10344827586206896,3.0
31,-100,20,9.0,0.6666666666666666,6.0
31,-100,11,9.0,0.4444444444444444,4.0
31,-100,13,9.0,0.4444444444444444,4.0
31,-100,37,9.0,0.4444444444444444,4.0
31,-100,27,9.0,0.3333333333333333,3.0
31,-100,39,9.0,0.3333333333333333,3.0
31,-100,28,9.0,0.2222222222222222,2.0
31,-100,9,9.0,0.1111111111111111,1.0
31,-100,12,9.0,0.1111111111111111,1.0
31,-100,25,9.0,0.1111111111111111,1.0
31,-100,5,9.0,.,.
31,-100,15,9.0,.,.
31,-100,17,9.0,.,.
32,-100,5,5.0,0.6,3.0
32,-100,12,5.0,0.4,2.0
32,-100,17,5.0,0.4,2.0
32,-100,37,5.0,0.4,2.0
32,-100,9,5.0,0.2,1.0
32,-100,11,5.0,0.2,1.0
32,-100,13,5.0,0.2,1.0
32,-100,20,5.0,0.2,1.0
32,-100,25,5.0,0.2,1.0
32,-100,27,5.0,0.2,1.0
32,-100,28,5.0,0.2,1.0
32,-100,39,5.0,0.2,1.0
32,-100,15,5.0,.,.
33,-100,13,154.0,0.525974025974026,81.0
33,-100,9,154.0,0.4025974025974026,62.0
33,-100,28,154.0,0.38311688311688313,59.0
33,-100,27,154.0,0.37012987012987014,57.0
33,-100,37,154.0,0.35064935064935066,54.0
33,-100,39,154.0,0.34415584415584416,53.0
33,-100,12,154.0,0.2922077922077922,45.0
33,-100,25,154.0,0.2727272727272727,42.0
33,-100,5,154.0,0.24675324675324675,38.0
33,-100,20,154.0,0.24675324675324675,38.0
33,-100,11,154.0,0.19480519480519481,30.0
33,-100,15,154.0,0.17532467532467533,27.0
33,-100,17,154.0,0.14285714285714285,22.0
36,-100,15,34.0,0.4117647058823529,14.0
36,-100,17,34.0,0.38235294117647056,13.0
36,-100,28,34.0,0.38235294117647056,13.0
36,-100,13,34.0,0.3235294117647059,11.0
36,-100,39,34.0,0.29411764705882354,10.0
36,-100,9,34.0,0.2647058823529412,9.0
36,-100,11,34.0,0.2647058823529412,9.0
36,-100,12,34.0,0.2647058823529412,9.0
36,-100,27,34.0,0.2647058823529412,9.0
36,-100,37,34.0,0.2647058823529412,9.0
36,-100,5,34.0,0.23529411764705882,8.0
36,-100,25,34.0,0.20588235294117646,7.0
36,-100,20,34.0,0.14705882352941177,5.0
38,-100,13,12.0,0.5833333333333334,7.0
38,-100,5,12.0,0.5,6.0
38,-100,28,12.0,0.5,6.0
38,-100,37,12.0,0.5,6.0
38,-100,11,12.0,0.4166666666666667,5.0
38,-100,39,12.0,0.4166666666666667,5.0
38,-100,12,12.0,0.3333333333333333,4.0
38,-100,20,12.0,0.3333333333333333,4.0
38,-100,27,12.0,0.3333333333333333,4.0
38,-100,9,12.0,0.25,3.0
38,-100,15,12.0,0.25,3.0
38,-100,17,12.0,0.25,3.0
38,-100,25,12.0,0.16666666666666666,2.0
41,-100,28,5.0,0.8,4.0
41,-100,11,5.0,0.6,3.0
41,-100,13,5.0,0.6,3.0
41,-100,39,5.0,0.6,3.0
41,-100,15,5.0,0.4,2.0
41,-100,20,5.0,0.4,2.0
41,-100,27,5.0,0.4,2.0
41,-100,37,5.0,0.4,2.0
41,-100,9,5.0,0.2,1.0
41,-100,12,5.0,0.2,1.0
41,-100,17,5.0,0.2,1.0
41,-100,5,5.0,.,.
41,-100,25,5.0,.,.
43,-100,13,6.0,0.5,3.0
43,-100,20,6.0,0.5,3.0
43,-100,12,6.0,0.3333333333333333,2.0
43,-100,28,6.0,0.3333333333333333,2.0
43,-100,5,6.0,0.16666666666666666,1.0
43,-100,9,6.0,0.16666666666666666,1.0
43,-100,11,6.0,0.16666666666666666,1.0
43,-100,17,6.0,0.16666666666666666,1.0
43,-100,27,6.0,0.16666666666666666,1.0
43,-100,37,6.0,0.16666666666666666,1.0
43,-100,39,6.0,0.16666666666666666,1.0
43,-100,15,6.0,.,.
43,-100,25,6.0,.,.
0,2,5,1.0,~S,~S
0,2,9,1.0,~S,~S
0,2,11,1.0,~S,~S
0,2,12,1.0,~S,~S
0,2,13,1.0,~S,~S
0,2,15,1.0,~S,~S
0,2,17,1.0,~S,~S
0,2,20,1.0,~S,~S
0,2,25,1.0,~S,~S
0,2,27,1.0,~S,~S
0,2,28,1.0,~S,~S
0,2,37,1.0,~S,~S
0,2,39,1.0,~S,~S
3,2,11,13.0,0.6923076923076923,9.0
3,2,17,13.0,0.46153846153846156,6.0
3,2,9,13.0,0.38461538461538464,5.0
3,2,13,13.0,0.38461538461538464,5.0
3,2,25,13.0,0.38461538461538464,5.0
3,2,5,13.0,0.3076923076923077,4.0
3,2,15,13.0,0.23076923076923078,3.0
3,2,12,13.0,0.15384615384615385,2.0
3,2,20,13.0,0.15384615384615385,2.0
3,2,27,13.0,0.15384615384615385,2.0
3,2,28,13.0,0.15384615384615385,2.0
3,2,37,13.0,0.15384615384615385,2.0
3,2,39,13.0,0.15384615384615385,2.0
4,2,5,1.0,~S,~S
4,2,9,1.0,~S,~S
4,2,11,1.0,~S,~S
4,2,12,1.0,~S,~S
4,2,13,1.0,~S,~S
4,2,15,1.0,~S,~S
4,2,17,1.0,~S,~S
4,2,20,1.0,~S,~S
4,2,25,1.0,~S,~S
4,2,27,1.0,~S,~S
4,2,28,1.0,~S,~S
4,2,37,1.0,~S,~S
4,2,39,1.0,~S,~S
7,2,5,4.0,~S,~S
7,2,9,4.0,~S,~S
7,2,11,4.0,~S,~S
7,2,12,4.0,~S,~S
7,2,13,4.0,~S,~S
7,2,15,4.0,~S,~S
7,2,17,4.0,~S,~S
7,2,20,4.0,~S,~S
7,2,25,4.0,~S,~S
7,2,27,4.0,~S,~S
7,2,28,4.0,~S,~S
7,2,37,4.0,~S,~S
7,2,39,4.0,~S,~S
8,2,5,1.0,~S,~S
8,2,9,1.0,~S,~S
8,2,11,1.0,~S,~S
8,2,12,1.0,~S,~S
8,2,13,1.0,~S,~S
8,2,15,1.0,~S,~S
8,2,17,1.0,~S,~S
8,2,20,1.0,~S,~S
8,2,25,1.0,~S,~S
8,2,27,1.0,~S,~S
8,2,28,1.0,~S,~S
8,2,37,1.0,~S,~S
8,2,39,1.0,~S,~S
14,2,28,13.0,0.46153846153846156,6.0
14,2,5,13.0,0.38461538461538464,5.0
14,2,13,13.0,0.3076923076923077,4.0
14,2,39,13.0,0.3076923076923077,4.0
14,2,27,13.0,0.23076923076923078,3.0
14,2,9,13.0,0.15384615384615385,2.0
14,2,12,13.0,0.15384615384615385,2.0
14,2,37,13.0,0.15384615384615385,2.0
14,2,11,13.0,0.07692307692307693,1.0
14,2,15,13.0,0.07692307692307693,1.0
14,2,17,13.0,0.07692307692307693,1.0
14,2,20,13.0,0.07692307692307693,1.0
14,2,25,13.0,0.07692307692307693,1.0
16,2,5,2.0,~S,~S
16,2,9,2.0,~S,~S
16,2,11,2.0,~S,~S
16,2,12,2.0,~S,~S
16,2,13,2.0,~S,~S
16,2,15,2.0,~S,~S
16,2,17,2.0,~S,~S
16,2,20,2.0,~S,~S
16,2,25,2.0,~S,~S
16,2,27,2.0,~S,~S
16,2,28,2.0,~S,~S
16,2,37,2.0,~S,~S
16,2,39,2.0,~S,~S
19,2,5,1.0,~S,~S
19,2,9,1.0,~S,~S
19,2,11,1.0,~S,~S
19,2,12,1.0,~S,~S
19,2,13,1.0,~S,~S
19,2,15,1.0,~S,~S
19,2,17,1.0,~S,~S
19,2,20,1.0,~S,~S
19,2,25,1.0,~S,~S
19,2,27,1.0,~S,~S
19,2,28,1.0,~S,~S
19,2,37,1.0,~S,~S
19,2,39,1.0,~S,~S
22,2,13,7.0,0.5714285714285714,4.0
22,2,28,7.0,0.5714285714285714,4.0
22,2,11,7.0,0.2857142857142857,2.0
22,2,15,7.0,0.2857142857142857,2.0
22,2,25,7.0,0.2857142857142857,2.0
22,2,5,7.0,0.14285714285714285,1.0
22,2,9,7.0,0.14285714285714285,1.0
22,2,12,7.0,0.14285714285714285,1.0
22,2,17,7.0,0.14285714285714285,1.0
22,2,20,7.0,0.14285714285714285,1.0
22,2,27,7.0,0.14285714285714285,1.0
22,2,37,7.0,0.14285714285714285,1.0
22,2,39,7.0,.,.
26,2,13,5.0,1.0,5.0
26,2,28,5.0,0.8,4.0
26,2,39,5.0,0.6,3.0
26,2,9,5.0,0.4,2.0
26,2,12,5.0,0.4,2.0
26,2,27,5.0,0.4,2.0
26,2,37,5.0,0.4,2.0
26,2,20,5.0,0.2,1.0
26,2,5,5.0,.,.
26,2,11,5.0,.,.
26,2,15,5.0,.,.
26,2,17,5.0,.,.
26,2,25,5.0,.,.
29,2,5,1.0,~S,~S
29,2,9,1.0,~S,~S
29,2,11,1.0,~S,~S
29,2,12,1.0,~S,~S
29,2,13,1.0,~S,~S
29,2,15,1.0,~S,~S
29,2,17,1.0,~S,~S
29,2,20,1.0,~S,~S
29,2,25,1.0,~S,~S
29,2,27,1.0,~S,~S
29,2,28,1.0,~S,~S
29,2,37,1.0,~S,~S
29,2,39,1.0,~S,~S
33,2,9,15.0,0.6,9.0
33,2,12,15.0,0.4666666666666667,7.0
33,2,13,15.0,0.3333333333333333,5.0
33,2,25,15.0,0.3333333333333333,5.0
33,2,27,15.0,0.3333333333333333,5.0
33,2,37,15.0,0.26666666666666666,4.0
33,2,39,15.0,0.26666666666666666,4.0
33,2,5,15.0,0.2,3.0
33,2,17,15.0,0.2,3.0
33,2,20,15.0,0.2,3.0
33,2,28,15.0,0.2,3.0
33,2,15,15.0,0.06666666666666667,1.0
33,2,11,15.0,.,.
36,2,11,6.0,0.3333333333333333,2.0
36,2,17,6.0,0.3333333333333333,2.0
36,2,13,6.0,0.16666666666666666,1.0
36,2,15,6.0,0.16666666666666666,1.0
36,2,25,6.0,0.16666666666666666,1.0
36,2,27,6.0,0.16666666666666666,1.0
36,2,28,6.0,0.16666666666666666,1.0
36,2,37,6.0,0.16666666666666666,1.0
36,2,39,6.0,0.16666666666666666,1.0
36,2,5,6.0,.,.
36,2,9,6.0,.,.
36,2,12,6.0,.,.
36,2,20,6.0,.,.
-100,2,13,70.0,0.42857142857142855,30.0
-100,2,28,70.0,0.37142857142857144,26.0
-100,2,9,70.0,0.2714285714285714,19.0
-100,2,27,70.0,0.24285714285714285,17.0
-100,2,39,70.0,0.24285714285714285,17.0
-100,2,12,70.0,0.22857142857142856,16.0
-100,2,25,70.0,0.21428571428571427,15.0
-100,2,5,70.0,0.2,14.0
-100,2,11,70.0,0.2,14.0
-100,2,37,70.0,0.2,14.0
-100,2,17,70.0,0.18571428571428572,13.0
-100,2,15,70.0,0.12857142857142856,9.0
-100,2,20,70.0,0.12857142857142856,9.0
3,6,5,1.0,~S,~S
3,6,9,1.0,~S,~S
3,6,11,1.0,~S,~S
3,6,12,1.0,~S,~S
3,6,13,1.0,~S,~S
3,6,15,1.0,~S,~S
3,6,17,1.0,~S,~S
3,6,20,1.0,~S,~S
3,6,25,1.0,~S,~S
3,6,27,1.0,~S,~S
3,6,28,1.0,~S,~S
3,6,37,1.0,~S,~S
3,6,39,1.0,~S,~S
4,6,5,1.0,~S,~S
4,6,9,1.0,~S,~S
4,6,11,1.0,~S,~S
4,6,12,1.0,~S,~S
4,6,13,1.0,~S,~S
4,6,15,1.0,~S,~S
4,6,17,1.0,~S,~S
4,6,20,1.0,~S,~S
4,6,25,1.0,~S,~S
4,6,27,1.0,~S,~S
4,6,28,1.0,~S,~S
4,6,37,1.0,~S,~S
4,6,39,1.0,~S,~S
7,6,5,3.0,~S,~S
7,6,9,3.0,~S,~S
7,6,11,3.0,~S,~S
7,6,12,3.0,~S,~S
7,6,13,3.0,~S,~S
7,6,15,3.0,~S,~S
7,6,17,3.0,~S,~S
7,6,20,3.0,~S,~S
7,6,25,3.0,~S,~S
7,6,27,3.0,~S,~S
7,6,28,3.0,~S,~S
7,6,37,3.0,~S,~S
7,6,39,3.0,~S,~S
18,6,5,2.0,~S,~S
18,6,9,2.0,~S,~S
18,6,11,2.0,~S,~S
18,6,12,2.0,~S,~S
18,6,13,2.0,~S,~S
18,6,15,2.0,~S,~S
18,6,17,2.0,~S,~S
18,6,20,2.0,~S,~S
18,6,25,2.0,~S,~S
18,6,27,2.0,~S,~S
18,6,28,2.0,~S,~S
18,6,37,2.0,~S,~S
18,6,39,2.0,~S,~S
33,6,5,1.0,~S,~S
33,6,9,1.0,~S,~S
33,6,11,1.0,~S,~S
33,6,12,1.0,~S,~S
33,6,13,1.0,~S,~S
33,6,15,1.0,~S,~S
33,6,17,1.0,~S,~S
33,6,20,1.0,~S,~S
33,6,25,1.0,~S,~S
33,6,27,1.0,~S,~S
33,6,28,1.0,~S,~S
33,6,37,1.0,~S,~S
33,6,39,1.0,~S,~S
36,6,5,1.0,~S,~S
36,6,9,1.0,~S,~S
36,6,11,1.0,~S,~S
36,6,12,1.0,~S,~S
36,6,13,1.0,~S,~S
36,6,15,1.0,~S,~S
36,6,17,1.0,~S,~S
36,6,20,1.0,~S,~S
36,6,25,1.0,~S,~S
36,6,27,1.0,~S,~S
36,6,28,1.0,~S,~S
36,6,37,1.0,~S,~S
36,6,39,1.0,~S,~S
-100,6,15,9.0,0.5555555555555556,5.0
-100,6,28,9.0,0.3333333333333333,3.0
-100,6,5,9.0,0.2222222222222222,2.0
-100,6,9,9.0,0.2222222222222222,2.0
-100,6,11,9.0,0.2222222222222222,2.0
-100,6,12,9.0,0.2222222222222222,2.0
-100,6,25,9.0,0.2222222222222222,2.0
-100,6,27,9.0,0.2222222222222222,2.0
-100,6,13,9.0,0.1111111111111111,1.0
-100,6,17,9.0,0.1111111111111111,1.0
-100,6,20,9.0,.,.
-100,6,37,9.0,.,.
-100,6,39,9.0,.,.
1,21,5,1.0,~S,~S
1,21,9,1.0,~S,~S
1,21,11,1.0,~S,~S
1,21,12,1.0,~S,~S
1,21,13,1.0,~S,~S
1,21,15,1.0,~S,~S
1,21,17,1.0,~S,~S
1,21,20,1.0,~S,~S
1,21,25,1.0,~S,~S
1,21,27,1.0,~S,~S
1,21,28,1.0,~S,~S
1,21,37,1.0,~S,~S
1,21,39,1.0,~S,~S
3,21,5,1.0,~S,~S
3,21,9,1.0,~S,~S
3,21,11,1.0,~S,~S
3,21,12,1.0,~S,~S
3,21,13,1.0,~S,~S
3,21,15,1.0,~S,~S
3,21,17,1.0,~S,~S
3,21,20,1.0,~S,~S
3,21,25,1.0,~S,~S
3,21,27,1.0,~S,~S
3,21,28,1.0,~S,~S
3,21,37,1.0,~S,~S
3,21,39,1.0,~S,~S
14,21,5,4.0,~S,~S
14,21,9,4.0,~S,~S
14,21,11,4.0,~S,~S
14,21,12,4.0,~S,~S
14,21,13,4.0,~S,~S
14,21,15,4.0,~S,~S
14,21,17,4.0,~S,~S
14,21,20,4.0,~S,~S
14,21,25,4.0,~S,~S
14,21,27,4.0,~S,~S
14,21,28,4.0,~S,~S
14,21,37,4.0,~S,~S
14,21,39,4.0,~S,~S
22,21,5,1.0,~S,~S
22,21,9,1.0,~S,~S
22,21,11,1.0,~S,~S
22,21,12,1.0,~S,~S
22,21,13,1.0,~S,~S
22,21,15,1.0,~S,~S
22,21,17,1.0,~S,~S
22,21,20,1.0,~S,~S
22,21,25,1.0,~S,~S
22,21,27,1.0,~S,~S
22,21,28,1.0,~S,~S
22,21,37,1.0,~S,~S
22,21,39,1.0,~S,~S
24,21,5,1.0,~S,~S
24,21,9,1.0,~S,~S
24,21,11,1.0,~S,~S
24,21,12,1.0,~S,~S
24,21,13,1.0,~S,~S
24,21,15,1.0,~S,~S
24,21,17,1.0,~S,~S
24,21,20,1.0,~S,~S
24,21,25,1.0,~S,~S
24,21,27,1.0,~S,~S
24,21,28,1.0,~S,~S
24,21,37,1.0,~S,~S
24,21,39,1.0,~S,~S
26,21,5,1.0,~S,~S
26,21,9,1.0,~S,~S
26,21,11,1.0,~S,~S
26,21,12,1.0,~S,~S
26,21,13,1.0,~S,~S
26,21,15,1.0,~S,~S
26,21,17,1.0,~S,~S
26,21,20,1.0,~S,~S
26,21,25,1.0,~S,~S
26,21,27,1.0,~S,~S
26,21,28,1.0,~S,~S
26,21,37,1.0,~S,~S
26,21,39,1.0,~S,~S
33,21,13,11.0,0.5454545454545454,6.0
33,21,27,11.0,0.45454545454545453,5.0
33,21,28,11.0,0.45454545454545453,5.0
33,21,37,11.0,0.45454545454545453,5.0
33,21,5,11.0,0.36363636363636365,4.0
33,21,11,11.0,0.36363636363636365,4.0
33,21,20,11.0,0.36363636363636365,4.0
33,21,39,11.0,0.36363636363636365,4.0
33,21,9,11.0,0.2727272727272727,3.0
33,21,15,11.0,0.2727272727272727,3.0
33,21,12,11.0,0.18181818181818182,2.0
33,21,17,11.0,0.18181818181818182,2.0
33,21,25,11.0,0.18181818181818182,2.0
36,21,5,1.0,~S,~S
36,21,9,1.0,~S,~S
36,21,11,1.0,~S,~S
36,21,12,1.0,~S,~S
36,21,13,1.0,~S,~S
36,21,15,1.0,~S,~S
36,21,17,1.0,~S,~S
36,21,20,1.0,~S,~S
36,21,25,1.0,~S,~S
36,21,27,1.0,~S,~S
36,21,28,1.0,~S,~S
36,21,37,1.0,~S,~S
36,21,39,1.0,~S,~S
-100,21,28,21.0,0.42857142857142855,9.0
-100,21,13,21.0,0.38095238095238093,8.0
-100,21,39,21.0,0.38095238095238093,8.0
-100,21,20,21.0,0.3333333333333333,7.0
-100,21,27,21.0,0.3333333333333333,7.0
-100,21,37,21.0,0.3333333333333333,7.0
