12,0,29,0.5172413793103449,15.0
12,0,10,0.4827586206896552,14.0
13,0,29,~S,~S
13,0,25,~S,~S
16,0,10,~S,~S
17,0,29,~S,~S
19,0,10,~S,~S
20,0,29,~S,~S
21,0,29,~S,~S
21,0,10,~S,~S
23,0,29,~S,~S
23,0,10,~S,~S
24,0,29,0.6229508196721312,38.0
24,0,10,0.29508196721311475,18.0
24,0,18,0.06557377049180328,4.0
24,0,25,0.01639344262295082,1.0
26,0,29,~S,~S
26,0,10,~S,~S
28,0,10,~S,~S
-100,0,29,0.6,87.0
-100,0,10,0.3586206896551724,52.0
-100,0,18,0.027586206896551724,4.0
-100,0,25,0.013793103448275862,2.0
-1,1,10,~S,~S
4,1,29,~S,~S
4,1,10,~S,~S
5,1,29,~S,~S
5,1,25,~S,~S
6,1,29,0.5,18.0
6,1,10,0.3611111111111111,13.0
6,1,25,0.1111111111111111,4.0
6,1,18,0.027777777777777776,1.0
7,1,10,~S,~S
8,1,29,~S,~S
8,1,10,~S,~S
9,1,29,~S,~S
9,1,10,~S,~S
9,1,25,~S,~S
11,1,29,~S,~S
12,1,29,0.4772727272727273,21.0
12,1,10,0.29545454545454547,13.0
12,1,25,0.18181818181818182,8.0
12,1,18,0.045454545454545456,2.0
13,1,29,~S,~S
13,1,10,~S,~S
13,1,25,~S,~S
14,1,29,~S,~S
14,1,10,~S,~S
14,1,25,~S,~S
15,1,29,~S,~S
15,1,10,~S,~S
15,1,25,~S,~S
16,1,29,~S,~S
16,1,10,~S,~S
16,1,25,~S,~S
19,1,29,~S,~S
19,1,10,~S,~S
20,1,29,~S,~S
21,1,29,~S,~S
21,1,10,~S,~S
21,1,25,~S,~S
22,1,25,~S,~S
23,1,29,~S,~S
24,1,29,0.5,13.0
24,1,10,0.4230769230769231,11.0
24,1,25,0.07692307692307693,2.0
26,1,29,~S,~S
26,1,10,~S,~S
27,1,29,~S,~S
30,1,29,~S,~S
-100,1,29,0.5290697674418605,91.0
-100,1,10,0.31976744186046513,55.0
-100,1,25,0.13372093023255813,23.0
-100,1,18,0.01744186046511628,3.0
-1,2,29,~S,~S
4,2,10,~S,~S
6,2,29,0.7,35.0
6,2,10,0.18,9.0
6,2,25,0.1,5.0
6,2,18,0.02,1.0
7,2,10,~S,~S
8,2,29,0.8333333333333334,10.0
8,2,10,0.16666666666666666,2.0
9,2,29,~S,~S
9,2,10,~S,~S
12,2,29,0.58,29.0
12,2,10,0.28,14.0
12,2,25,0.12,6.0
12,2,18,0.02,1.0
13,2,29,~S,~S
13,2,10,~S,~S
14,2,29,~S,~S
14,2,10,~S,~S
15,2,29,0.46153846153846156,6.0
15,2,10,0.3076923076923077,4.0
15,2,25,0.15384615384615385,2.0
15,2,18,0.07692307692307693,1.0
16,2,29,~S,~S
16,2,10,~S,~S
16,2,25,~S,~S
17,2,29,~S,~S
19,2,29,~S,~S
19,2,10,~S,~S
19,2,25,~S,~S
20,2,29,~S,~S
21,2,29,~S,~S
21,2,10,~S,~S
22,2,29,~S,~S
22,2,10,~S,~S
24,2,29,0.5882352941176471,10.0
24,2,25,0.23529411764705882,4.0
24,2,10,0.17647058823529413,3.0
26,2,29,~S,~S
26,2,10,~S,~S
26,2,25,~S,~S
27,2,10,~S,~S
28,2,29,~S,~S
30,2,29,~S,~S
30,2,18,~S,~S
-100,2,29,0.6197916666666666,119.0
-100,2,10,0.2552083333333333,49.0
-100,2,25,0.10416666666666667,20.0
-100,2,18,0.020833333333333332,4.0
-1,3,10,~S,~S
4,3,10,~S,~S
5,3,29,~S,~S
6,3,29,0.7837837837837838,29.0
6,3,10,0.1891891891891892,7.0
6,3,25,0.02702702702702703,1.0
7,3,29,~S,~S
8,3,29,~S,~S
8,3,25,~S,~S
9,3,29,~S,~S
9,3,10,~S,~S
11,3,10,~S,~S
12,3,29,0.6842105263157895,13.0
12,3,10,0.15789473684210525,3.0
12,3,25,0.10526315789473684,2.0
12,3,18,0.05263157894736842,1.0
13,3,29,0.5833333333333334,7.0
13,3,25,0.25,3.0
13,3,10,0.16666666666666666,2.0
14,3,29,~S,~S
14,3,10,~S,~S
15,3,29,0.75,9.0
15,3,10,0.25,3.0
16,3,29,0.6666666666666666,10.0
16,3,10,0.3333333333333333,5.0
19,3,29,~S,~S
19,3,10,~S,~S
19,3,25,~S,~S
21,3,29,~S,~S
21,3,10,~S,~S
22,3,29,~S,~S
22,3,10,~S,~S
24,3,29,0.6666666666666666,8.0
24,3,10,0.25,3.0
24,3,25,0.08333333333333333,1.0
26,3,29,~S,~S
26,3,10,~S,~S
26,3,18,~S,~S
27,3,29,~S,~S
27,3,25,~S,~S
28,3,29,~S,~S
28,3,10,~S,~S
-100,3,29,0.6445783132530121,107.0
-100,3,10,0.27710843373493976,46.0
-100,3,25,0.06626506024096386,11.0
-100,3,18,0.012048192771084338,2.0
